Observation_id,Observation_date,Trial,Media_file,Total_length,FPS,Subject,Behavior,Modifiers,Behavior_type,Start_(s),Stop_(s),Duration_(s),Comment_start,Replicate
REPLICATE 6 TRIAL 7,25/02/2022,"10, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00030.2.MTS",1209.38,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,311.505,311.505,NA,IN CONTACT WITH GREEN/YELLOW (9),6
REPLICATE 9 TRIAL 1,03/03/2022,"10, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00060.MTS",1208.72,25,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,141.587,141.587,NA,IN CONTACT WITH GREEN (4),9
REPLICATE 9 TRIAL 1,03/03/2022,"10, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00060.MTS",1208.72,25,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,142.395,142.395,NA,IN CONTACT WITH GREEN (4),9
REPLICATE 9 TRIAL 1,03/03/2022,"10, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00060.MTS",1208.72,25,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,143.118,143.118,NA,IN CONTACT WITH GREEN (4),9
REPLICATE 9 TRIAL 1,03/03/2022,"10, S","Q:/Rachael/replicate 9 (02-03, 03-03)/00060.MTS",1208.72,25,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,143.297,143.297,NA,IN CONTACT WITH GREEN (4),9
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200116.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,5.291,5.291,NA,IN CONTACT WITH YELLOW (3),17
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200116.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,12.489,12.489,NA,IN CONTACT WITH YELLOW (3),17
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200116.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,12.578,12.578,NA,IN CONTACT WITH YELLOW (3),17
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,204.241,204.241,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,204.42,204.42,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,208.92,208.92,NA,IN CONTACT WITH RED (2),18
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,19.417,19.417,NA,IN CONTACT WITH WHITE (5),18
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,45.693,45.693,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1068.568,1068.568,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1069.287,1069.287,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,1069.645,1069.645,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,22.386,22.386,NA,IN CONTACT WITH RED (2),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,25.896,25.896,NA,IN CONTACT WITH RED (2),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,34.714,34.714,NA,IN CONTACT WITH RED/GREEN (9),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,392.093,392.093,NA,IN CONTACT WITH YELLOW (3),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,740.696,740.696,NA,IN CONTACT WITH YELLOW (3),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,741.598,741.598,NA,IN CONTACT WITH YELLOW (3),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,172.851,172.851,NA,,21
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00136.MTS",1210.82,50,ANT 1,T,"Small twitch,part of a repetitive set,in contact with nestmate,near brood",POINT,58.209,58.209,NA,IN CONTACT WITH WHITE (5),23
REPLICATE 14 TRIAL 4,11/03/2022,"10, S","Q:/Rachael/replicate 14 (10-03, 11-03)/00081.MTS",1216.1,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,12.402,12.402,NA,IN CONTACT WITH RED (2) AND RED/GREEN (9),14
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,474.444,474.444,NA,"IN CONTACT WITH GREEN (4), RED/GREEN (9) AND GREEN/WHITE (10)",19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,405.142,405.142,NA,IN CONTACT WITH RED (2) AND GREEN (4),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,609.447,609.447,NA,IN CONTACT WITH WHITE (5) AND GREEN/YELLOW (11),19
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00137.MTS",1210.82,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,650.709,650.709,NA,IN CONTACT WITH RED (2) AND GREEN (4),23
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00137.MTS",1210.82,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,732.061,732.061,NA,"IN CONTACT WITH RED (2), GREEN (4) AND ORANGE (7)",23
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00136.MTS",1210.82,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,119.568,119.568,NA,"IN CONTACT WITH RED (2), WHITE (5) AND ORANGE (7)",23
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200108.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,away from brood",POINT,678.243,678.243,NA,IN CONTACT WITH PINK (6),18
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200108.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,away from brood",POINT,679.502,679.502,NA,IN CONTACT WITH PINK (6),18
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200108.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,away from brood",POINT,672.754,672.754,NA,IN CONTACT WITH RED (2),18
REPLICATE 1 TRIAL 11,17/02/2022,"10, S","Q:/Rachael/replicate 1 (16-02, 17-02)/00020.2.MTS",1220.15,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,370.068,370.068,NA,IN CONTACT WITH ORANGE (7),1
REPLICATE 1 TRIAL 11,17/02/2022,"10, S","Q:/Rachael/replicate 1 (16-02, 17-02)/00020.2.MTS",1220.15,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,498.805,498.805,NA,IN CONTACT WITH GREEN/WHITE (10),1
REPLICATE 3 TRIAL 12,22/02/2022,"10, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00035.2.MTS",1209.78,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,21.777,21.777,NA,IN CONTACT WITH GREEN (4),3
REPLICATE 3 TRIAL 12,22/02/2022,"10, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00035.2.MTS",1209.78,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,25.914,25.914,NA,IN CONTACT WITH RED/YELLOW (11),3
REPLICATE 3 TRIAL 12,22/02/2022,"10, S","Q:/Rachael/replicate 3 (21-02, 22-02)/00035.2.MTS",1209.78,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,294.096,294.096,NA,IN CONTACT WITH GREEN (4),3
REPLICATE 5 TRIAL 9,24/02/2022,"10, S","Q:/Rachael/replicate 5 (23-02, 24-02)/00041.2.MTS",1209.21,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,56.249,56.249,NA,IN CONTACT WITH GREEN/WHITE (10),5
REPLICATE 6 TRIAL 7,25/02/2022,"10, S","Q:/Rachael/replicate 6 (24-02, 25-02)/00030.2.MTS",1209.38,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,259.039,259.039,NA,IN CONTACT WITH PINK (6),6
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00047.MTS",1213.7,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,488.409,488.409,NA,IN CONTACT WITH YELLOW (3),8
REPLICATE 8 TRIAL 6,02/03/2022,"10, S","Q:/Rachael/replicate 8 (01-03, 02-03)/00048.MTS",1213.7,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,835.626,835.626,NA,IN CONTACT WITH RED/GREEN (9),8
REPLICATE 12 TRIAL 8,09/03/2022,"10, S","Q:/Rachael/replicate 12 (08-03, 09-03)/200069.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,10.693,10.693,NA,IN CONTACT WITH YELLOW (3),12
REPLICATE 13 TRIAL 10,10/03/2022,"10, S","Q:/Rachael/replicate 13 (09-03, 10-03)/200092.MTS",1213.94,25,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,7.097,7.097,NA,IN CONTACT WITH RED/YELLOW (11),13
REPLICATE 14 TRIAL 4,11/03/2022,"10, S","Q:/Rachael/replicate 14 (10-03, 11-03)/00081.MTS",1216.1,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,7.628,7.628,NA,IN CONTACT WITH GREEN/WHITE (10),14
REPLICATE 14 TRIAL 4,11/03/2022,"10, S","Q:/Rachael/replicate 14 (10-03, 11-03)/00081.MTS",1216.1,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,8.259,8.259,NA,IN CONTACT WITH GREEN/WHITE (10),14
REPLICATE 16 TRIAL 2,16/03/2022,"10, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00089.MTS",1207.94,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,53.341,53.341,NA,IN CONTACT WITH ORANGE (7),16
REPLICATE 16 TRIAL 2,16/03/2022,"10, S","Q:/Rachael/replicate 16 (15-03, 16-03)/00089.MTS",1207.94,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,54.963,54.963,NA,IN CONTACT WITH ORANGE (7),16
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200116.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,605.99,605.99,NA,IN CONTACT WITH WHITE (5),17
REPLICATE 17 TRIAL 11,09/08/2022,"10, S","Q:/Rachael/replicate 17 (08-08, 09-08)/200116.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,70.418,70.418,NA,IN CONTACT WITH YELLOW (3),17
REPLICATE 18 TRIAL 9,10/08/2022,"10, S","Q:/Rachael/replicate 18 (09-08, 10-08)/200107.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,204.151,204.151,NA,IN CONTACT WITH RED (2),18
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,469.586,469.586,NA,IN CONTACT WITH GREEN (4),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,471.383,471.383,NA,IN CONTACT WITH GREEN (4),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,28.956,28.956,NA,IN CONTACT WITH GREEN/WHITE (10),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,29.945,29.945,NA,IN CONTACT WITH GREEN/WHITE (10),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,258.172,258.172,NA,IN CONTACT WITH GREEN/WHITE (10),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,66.897,66.897,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,84.458,84.458,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,483.897,483.897,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,488.215,488.215,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,518.904,518.904,NA,IN CONTACT WITH GREEN/YELLOW (11),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,11.678,11.678,NA,IN CONTACT WITH PINK (6),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,40.294,40.294,NA,IN CONTACT WITH PINK (6),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,500.633,500.633,NA,IN CONTACT WITH PINK (6),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,12.307,12.307,NA,IN CONTACT WITH RED (2),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,326.034,326.034,NA,IN CONTACT WITH RED (2),19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,604.044,604.044,NA,IN CONTACT WITH WHITE (5),19
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,180.593,180.593,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,594.241,594.241,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,795.067,795.067,NA,IN CONTACT WITH GREEN (4),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,730.309,730.309,NA,IN CONTACT WITH RED (2),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,730.397,730.397,NA,IN CONTACT WITH RED (2),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,41.014,41.014,NA,IN CONTACT WITH RED/GREEN (9),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,41.732,41.732,NA,IN CONTACT WITH RED/GREEN (9),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,375.983,375.983,NA,IN CONTACT WITH RED/GREEN (9),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,296.153,296.153,NA,IN CONTACT WITH WHITE (5),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200137.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,809.737,809.737,NA,IN CONTACT WITH YELLOW (3),21
REPLICATE 21 TRIAL 8,16/08/2022,"10, S","Q:/Rachael/replicate 21 (15-08, 16-08)/200136.MTS",1207.46,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,170.964,170.964,NA,,21
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00137.MTS",1210.82,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,744.662,744.662,NA,IN CONTACT WITH GREEN (4),23
REPLICATE 23 TRIAL 1,18/08/2022,"10, S","Q:/Rachael/replicate 23 (17-08, 18-08)/00136.MTS",1210.82,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,468.863,468.863,NA,IN CONTACT WITH WHITE (5),23
REPLICATE 1 TRIAL 11,17/02/2022,"10, S","Q:/Rachael/replicate 1 (16-02, 17-02)/00020.2.MTS",1220.15,25,ANT 1,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,937.482,937.482,NA,,1
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,27.606,27.606,NA,,19
REPLICATE 19 TRIAL 5,11/08/2022,"10, S","Q:/Rachael/replicate 19 (10-08, 11-08)/00119.MTS",1206.5,50,ANT 1,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,442.494,442.494,NA,,19
REPLICATE 4 TRIAL 9,23/02/2022,"5, C","Q:/Rachael/replicate 4 (22-02, 23-02)/00022.2.MTS",1208.42,50,ANT 1,T,"large twitch,single twitch,in contact with nestmate,near brood",POINT,126.856,126.856,NA,IN CONTACT WITH RED (2),4
REPLICATE 3 TRIAL 11,22/02/2022,"5, C","Q:/Rachael/replicate 3 (21-02, 22-02)/00033.2.MTS",1210.26,25,ANT 1,T,"large twitch,single twitch,isolated twitch/alone,away from brood",POINT,182.642,182.642,NA,,3
REPLICATE 23 TRIAL 6,18/08/2022,"5, C","Q:/Rachael/replicate 23 (17-08, 18-08)/00147.MTS",1207.94,50,ANT 1,T,"Small twitch,single twitch,in contact with multiple nestmates,near brood",POINT,902.972,902.972,NA,IN CONTACT WITH RED (2) AND WHITE (5),23
REPLICATE 4 TRIAL 9,23/02/2022,"5, C","Q:/Rachael/replicate 4 (22-02, 23-02)/00023.2.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,651.069,651.069,NA,IN CONTACT WITH GREEN (4),4
REPLICATE 23 TRIAL 6,18/08/2022,"5, C","Q:/Rachael/replicate 23 (17-08, 18-08)/00147.MTS",1207.94,50,ANT 1,T,"Small twitch,single twitch,in contact with nestmate,near brood",POINT,933.578,933.578,NA,IN CONTACT WITH RED (2),23
REPLICATE 4 TRIAL 9,23/02/2022,"5, C","Q:/Rachael/replicate 4 (22-02, 23-02)/00023.2.MTS",1208.42,50,ANT 1,T,"Small twitch,single twitch,isolated twitch/alone,near brood",POINT,846.243,846.243,NA,,4
REPLICATE 19 TRIAL 3,11/08/2022,"5, P","Q:/Rachael/replicate 19 (10-08, 11-08)/00115.MTS",1207.94,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,away from brood",POINT,184.658,184.658,NA,IN CONTACT WITH WHITE (5),19
REPLICATE 19 TRIAL 3,11/08/2022,"5, P","Q:/Rachael/replicate 19 (10-08, 11-08)/00115.MTS",1207.94,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,away from brood",POINT,184.667,184.667,NA,IN CONTACT WITH WHITE (5),19
REPLICATE 19 TRIAL 3,11/08/2022,"5, P","Q:/Rachael/replicate 19 (10-08, 11-08)/00115.MTS",1207.94,50,ANT 1,T,"large twitch,part of a repetitive set,in contact with nestmate,away from brood",POINT,184.838,184.838,NA,IN CONTACT WITH WHITE (5),19
