sequence	number 	id 	treatment_1	treatment_2	treat	day	collection_date	days_since_collection	date	queen	eggs	larva	pupae	adults	active	position	measurement_y2	weight_queen	weight_20adults	final	virus_feeding	year	survivial 
2271	51	H11V	high	virus	6	45	30.06.2016	87	25.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2272	52	H12C	high	control	5	45	30.06.2016	87	25.09.2016	1	40	13	11	0	NA	NA	NA	NA	NA	no	no	1	1
2273	53	H13V	high	virus	6	45	30.06.2016	87	25.09.2016	1	60	13	14	0	NA	NA	NA	NA	NA	no	no	1	1
2274	54	H14C	high	control	5	45	30.06.2016	87	25.09.2016	1	43	13	17	0	NA	NA	NA	NA	NA	no	no	1	1
2275	55	H15V	high	virus	6	45	30.06.2016	87	25.09.2016	1	34	12	15	0	NA	NA	NA	NA	NA	no	no	1	1
2276	56	H16C	high	control	5	45	30.06.2016	87	25.09.2016	1	20	18	9	0	NA	NA	NA	NA	NA	no	no	1	1
2277	57	H17V	high	virus	6	45	30.06.2016	87	25.09.2016	1	41	15	20	0	NA	NA	NA	NA	NA	no	no	1	1
2278	58	H18V	high	virus	6	45	30.06.2016	87	25.09.2016	1	0	1	0	0	NA	NA	NA	NA	NA	no	no	1	0
2279	59	H19C	high	control	5	45	30.06.2016	87	25.09.2016	1	64	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2280	60	H20C	high	control	5	45	30.06.2016	87	25.09.2016	1	42	14	23	0	NA	NA	NA	NA	NA	no	no	1	1
2281	1	C1V	control	virus	2	46	30.06.2016	88	26.09.2016	1	38	15	21	0	NA	NA	NA	NA	NA	no	no	1	1
2282	2	C2C	control	control	1	46	30.06.2016	88	26.09.2016	1	45	14	18	0	NA	NA	NA	NA	NA	no	no	1	1
2283	3	C3C	control	control	1	46	30.06.2016	88	26.09.2016	1	70	2	10	0	NA	NA	NA	NA	NA	no	no	1	1
2284	4	C4V	control	virus	2	46	30.06.2016	88	26.09.2016	1	32	14	17	0	NA	NA	NA	NA	NA	no	no	1	1
2285	5	C5V	control	virus	2	46	30.06.2016	88	26.09.2016	1	33	7	4	0	NA	NA	NA	NA	NA	no	no	1	1
2286	6	C6C	control	control	1	46	30.06.2016	88	26.09.2016	1	35	18	12	0	NA	NA	NA	NA	NA	no	no	1	1
2287	7	C7C	control	control	1	46	30.06.2016	88	26.09.2016	1	39	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2288	8	C8V	control	virus	2	46	30.06.2016	88	26.09.2016	1	95	2	1	0	NA	NA	NA	NA	NA	no	no	1	1
2289	9	C9C	control	control	1	46	30.06.2016	88	26.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2290	10	C10C	control	control	1	46	30.06.2016	88	26.09.2016	1	66	6	20	0	NA	NA	NA	NA	NA	no	no	1	1
2291	11	C11V	control	virus	2	46	30.06.2016	88	26.09.2016	1	48	12	17	0	NA	NA	NA	NA	NA	no	no	1	1
2292	12	C12C	control	control	1	46	30.06.2016	88	26.09.2016	1	36	24	16	0	NA	NA	NA	NA	NA	no	no	1	0
2293	13	C13V	control	virus	2	46	30.06.2016	88	26.09.2016	1	2	9	7	0	NA	NA	NA	NA	NA	no	no	1	1
2294	14	C14C	control	control	1	46	30.06.2016	88	26.09.2016	1	37	27	18	0	NA	NA	NA	NA	NA	no	no	1	1
2295	15	C15V	control	virus	2	46	30.06.2016	88	26.09.2016	1	38	15	18	0	NA	NA	NA	NA	NA	no	no	1	0
2296	16	C16V	control	virus	2	46	30.06.2016	88	26.09.2016	1	39	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2297	17	C17V	control	virus	2	46	30.06.2016	88	26.09.2016	1	30	17	18	0	NA	NA	NA	NA	NA	no	no	1	1
2298	18	C18V	control	virus	2	46	30.06.2016	88	26.09.2016	1	0	33	6	0	NA	NA	NA	NA	NA	no	no	1	1
2299	19	C19C	control	control	1	46	30.06.2016	88	26.09.2016	1	41	24	11	0	NA	NA	NA	NA	NA	no	no	1	1
2300	20	C20C	control	control	1	46	30.06.2016	88	26.09.2016	1	35	18	17	0	NA	NA	NA	NA	NA	no	no	1	1
2301	21	L1V	low	virus	4	46	30.06.2016	88	26.09.2016	1	40	15	13	0	NA	NA	NA	NA	NA	no	no	1	1
2302	22	L2V	low	virus	4	46	30.06.2016	88	26.09.2016	1	32	15	14	0	NA	NA	NA	NA	NA	no	no	1	1
2303	23	L3C	low	control	3	46	30.06.2016	88	26.09.2016	1	38	20	16	0	NA	NA	NA	NA	NA	no	no	1	0
2304	24	L4C	low	control	3	46	30.06.2016	88	26.09.2016	1	33	15	19	0	NA	NA	NA	NA	NA	no	no	1	1
2305	25	L5V	low	virus	4	46	30.06.2016	88	26.09.2016	1	51	23	12	0	NA	NA	NA	NA	NA	no	no	1	1
2306	26	L6C	low	control	3	46	30.06.2016	88	26.09.2016	1	49	20	13	0	NA	NA	NA	NA	NA	no	no	1	1
2307	27	L7C	low	control	3	46	30.06.2016	88	26.09.2016	1	32	17	12	0	NA	NA	NA	NA	NA	no	no	1	1
2308	28	L8C	low	control	3	46	30.06.2016	88	26.09.2016	1	35	7	19	0	NA	NA	NA	NA	NA	no	no	1	1
2309	29	L9V	low	virus	4	46	30.06.2016	88	26.09.2016	1	42	8	15	0	NA	NA	NA	NA	NA	no	no	1	1
2310	30	L10V	low	virus	4	46	30.06.2016	88	26.09.2016	1	21	11	16	0	NA	NA	NA	NA	NA	no	no	1	0
2311	31	L11C	low	control	3	46	30.06.2016	88	26.09.2016	1	32	16	12	0	NA	NA	NA	NA	NA	no	no	1	1
2312	32	L12V	low	virus	4	46	30.06.2016	88	26.09.2016	1	39	7	19	0	NA	NA	NA	NA	NA	no	no	1	1
2313	33	L13V	low	virus	4	46	30.06.2016	88	26.09.2016	1	36	16	17	0	NA	NA	NA	NA	NA	no	no	1	1
2314	34	L14C	low	control	3	46	30.06.2016	88	26.09.2016	1	40	12	17	0	NA	NA	NA	NA	NA	no	no	1	0
2315	35	L15V	low	virus	4	46	30.06.2016	88	26.09.2016	1	34	26	17	0	NA	NA	NA	NA	NA	no	no	1	1
2316	36	L16V	low	virus	4	46	30.06.2016	88	26.09.2016	1	3	41	6	0	NA	NA	NA	NA	NA	no	no	1	1
2317	37	L17C	low	control	3	46	30.06.2016	88	26.09.2016	1	50	17	18	0	NA	NA	NA	NA	NA	no	no	1	1
2318	38	L18C	low	control	3	46	30.06.2016	88	26.09.2016	1	33	18	14	0	NA	NA	NA	NA	NA	no	no	1	1
2319	39	L19C	low	control	3	46	30.06.2016	88	26.09.2016	1	28	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2320	40	L20V	low	virus	4	46	30.06.2016	88	26.09.2016	1	55	10	18	0	NA	NA	NA	NA	NA	no	no	1	1
2321	41	H1V	high	virus	6	46	30.06.2016	88	26.09.2016	1	78	2	13	0	NA	NA	NA	NA	NA	no	no	1	1
2322	42	H2C	high	control	5	46	30.06.2016	88	26.09.2016	1	32	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2323	43	H3V	high	virus	6	46	30.06.2016	88	26.09.2016	1	35	23	13	0	NA	NA	NA	NA	NA	no	no	1	1
2324	44	H4C	high	control	5	46	30.06.2016	88	26.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2325	45	H5V	high	virus	6	46	30.06.2016	88	26.09.2016	1	27	22	14	0	NA	NA	NA	NA	NA	no	no	1	1
2326	46	H6C	high	control	5	46	30.06.2016	88	26.09.2016	1	38	22	18	0	NA	NA	NA	NA	NA	no	no	1	1
2327	47	H7C	high	control	5	46	30.06.2016	88	26.09.2016	1	40	9	16	0	NA	NA	NA	NA	NA	no	no	1	1
2328	48	H8V	high	virus	6	46	30.06.2016	88	26.09.2016	1	43	7	17	0	NA	NA	NA	NA	NA	no	no	1	1
2329	49	H9V	high	virus	6	46	30.06.2016	88	26.09.2016	1	31	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2330	50	H10C	high	control	5	46	30.06.2016	88	26.09.2016	1	39	24	15	0	NA	NA	NA	NA	NA	no	no	1	1
2331	51	H11V	high	virus	6	46	30.06.2016	88	26.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2332	52	H12C	high	control	5	46	30.06.2016	88	26.09.2016	1	40	13	11	0	NA	NA	NA	NA	NA	no	no	1	1
2333	53	H13V	high	virus	6	46	30.06.2016	88	26.09.2016	1	52	13	14	0	NA	NA	NA	NA	NA	no	no	1	1
2334	54	H14C	high	control	5	46	30.06.2016	88	26.09.2016	1	37	13	17	0	NA	NA	NA	NA	NA	no	no	1	1
2335	55	H15V	high	virus	6	46	30.06.2016	88	26.09.2016	1	34	12	15	0	NA	NA	NA	NA	NA	no	no	1	1
2336	56	H16C	high	control	5	46	30.06.2016	88	26.09.2016	1	20	18	9	0	NA	NA	NA	NA	NA	no	no	1	1
2337	57	H17V	high	virus	6	46	30.06.2016	88	26.09.2016	1	41	15	20	0	NA	NA	NA	NA	NA	no	no	1	1
2338	58	H18V	high	virus	6	46	30.06.2016	88	26.09.2016	1	0	1	0	0	NA	NA	NA	NA	NA	no	no	1	0
2339	59	H19C	high	control	5	46	30.06.2016	88	26.09.2016	1	64	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2340	60	H20C	high	control	5	46	30.06.2016	88	26.09.2016	1	30	14	23	0	NA	NA	NA	NA	NA	no	no	1	1
2341	1	C1V	control	virus	2	47	30.06.2016	89	27.09.2016	1	38	15	21	0	NA	NA	NA	NA	NA	no	no	1	1
2342	2	C2C	control	control	1	47	30.06.2016	89	27.09.2016	1	39	14	18	0	NA	NA	NA	NA	NA	no	no	1	1
2343	3	C3C	control	control	1	47	30.06.2016	89	27.09.2016	1	70	2	10	0	NA	NA	NA	NA	NA	no	no	1	1
2344	4	C4V	control	virus	2	47	30.06.2016	89	27.09.2016	1	43	14	17	0	NA	NA	NA	NA	NA	no	no	1	1
2345	5	C5V	control	virus	2	47	30.06.2016	89	27.09.2016	1	28	7	4	0	NA	NA	NA	NA	NA	no	no	1	1
2346	6	C6C	control	control	1	47	30.06.2016	89	27.09.2016	1	35	18	12	0	NA	NA	NA	NA	NA	no	no	1	1
2347	7	C7C	control	control	1	47	30.06.2016	89	27.09.2016	1	36	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2348	8	C8V	control	virus	2	47	30.06.2016	89	27.09.2016	1	94	3	1	0	NA	NA	NA	NA	NA	no	no	1	1
2349	9	C9C	control	control	1	47	30.06.2016	89	27.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2350	10	C10C	control	control	1	47	30.06.2016	89	27.09.2016	1	75	6	20	0	NA	NA	NA	NA	NA	no	no	1	1
2351	11	C11V	control	virus	2	47	30.06.2016	89	27.09.2016	1	40	14	17	0	NA	NA	NA	NA	NA	no	no	1	1
2352	12	C12C	control	control	1	47	30.06.2016	89	27.09.2016	1	36	23	17	0	NA	NA	NA	NA	NA	no	no	1	0
2353	13	C13V	control	virus	2	47	30.06.2016	89	27.09.2016	1	1	10	7	0	NA	NA	NA	NA	NA	no	no	1	1
2354	14	C14C	control	control	1	47	30.06.2016	89	27.09.2016	1	45	27	18	0	NA	NA	NA	NA	NA	no	no	1	1
2355	15	C15V	control	virus	2	47	30.06.2016	89	27.09.2016	1	44	16	18	0	NA	NA	NA	NA	NA	no	no	1	0
2356	16	C16V	control	virus	2	47	30.06.2016	89	27.09.2016	1	39	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2357	17	C17V	control	virus	2	47	30.06.2016	89	27.09.2016	1	32	17	18	0	NA	NA	NA	NA	NA	no	no	1	1
2358	18	C18V	control	virus	2	47	30.06.2016	89	27.09.2016	1	0	33	6	0	NA	NA	NA	NA	NA	no	no	1	1
2359	19	C19C	control	control	1	47	30.06.2016	89	27.09.2016	1	41	24	11	0	NA	NA	NA	NA	NA	no	no	1	1
2360	20	C20C	control	control	1	47	30.06.2016	89	27.09.2016	1	46	20	18	0	NA	NA	NA	NA	NA	no	no	1	1
2361	21	L1V	low	virus	4	47	30.06.2016	89	27.09.2016	1	38	15	13	0	NA	NA	NA	NA	NA	no	no	1	1
2362	22	L2V	low	virus	4	47	30.06.2016	89	27.09.2016	1	31	16	14	0	NA	NA	NA	NA	NA	no	no	1	1
2363	23	L3C	low	control	3	47	30.06.2016	89	27.09.2016	1	38	20	16	0	NA	NA	NA	NA	NA	no	no	1	0
2364	24	L4C	low	control	3	47	30.06.2016	89	27.09.2016	1	33	15	19	0	NA	NA	NA	NA	NA	no	no	1	1
2365	25	L5V	low	virus	4	47	30.06.2016	89	27.09.2016	1	60	26	12	0	NA	NA	NA	NA	NA	no	no	1	1
2366	26	L6C	low	control	3	47	30.06.2016	89	27.09.2016	1	49	20	12	1	NA	NA	NA	NA	NA	no	no	1	1
2367	27	L7C	low	control	3	47	30.06.2016	89	27.09.2016	1	38	17	12	0	NA	NA	NA	NA	NA	no	no	1	1
2368	28	L8C	low	control	3	47	30.06.2016	89	27.09.2016	1	39	8	19	0	NA	NA	NA	NA	NA	no	no	1	1
2369	29	L9V	low	virus	4	47	30.06.2016	89	27.09.2016	1	47	8	15	0	NA	NA	NA	NA	NA	no	no	1	1
2370	30	L10V	low	virus	4	47	30.06.2016	89	27.09.2016	1	32	12	16	0	NA	NA	NA	NA	NA	no	no	1	0
2371	31	L11C	low	control	3	47	30.06.2016	89	27.09.2016	1	37	16	12	0	NA	NA	NA	NA	NA	no	no	1	1
2372	32	L12V	low	virus	4	47	30.06.2016	89	27.09.2016	1	36	7	19	0	NA	NA	NA	NA	NA	no	no	1	1
2373	33	L13V	low	virus	4	47	30.06.2016	89	27.09.2016	1	36	16	17	0	NA	NA	NA	NA	NA	no	no	1	1
2374	34	L14C	low	control	3	47	30.06.2016	89	27.09.2016	1	40	12	18	0	NA	NA	NA	NA	NA	no	no	1	0
2375	35	L15V	low	virus	4	47	30.06.2016	89	27.09.2016	1	46	26	17	0	NA	NA	NA	NA	NA	no	no	1	1
2376	36	L16V	low	virus	4	47	30.06.2016	89	27.09.2016	1	3	41	6	0	NA	NA	NA	NA	NA	no	no	1	1
2377	37	L17C	low	control	3	47	30.06.2016	89	27.09.2016	1	50	16	19	0	NA	NA	NA	NA	NA	no	no	1	1
2378	38	L18C	low	control	3	47	30.06.2016	89	27.09.2016	1	33	18	14	0	NA	NA	NA	NA	NA	no	no	1	1
2379	39	L19C	low	control	3	47	30.06.2016	89	27.09.2016	1	28	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2380	40	L20V	low	virus	4	47	30.06.2016	89	27.09.2016	1	54	11	18	0	NA	NA	NA	NA	NA	no	no	1	1
2381	41	H1V	high	virus	6	47	30.06.2016	89	27.09.2016	1	83	1	14	0	NA	NA	NA	NA	NA	no	no	1	1
2382	42	H2C	high	control	5	47	30.06.2016	89	27.09.2016	1	28	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2383	43	H3V	high	virus	6	47	30.06.2016	89	27.09.2016	1	35	24	13	0	NA	NA	NA	NA	NA	no	no	1	1
2384	44	H4C	high	control	5	47	30.06.2016	89	27.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2385	45	H5V	high	virus	6	47	30.06.2016	89	27.09.2016	1	27	22	14	0	NA	NA	NA	NA	NA	no	no	1	1
2386	46	H6C	high	control	5	47	30.06.2016	89	27.09.2016	1	38	22	18	0	NA	NA	NA	NA	NA	no	no	1	1
2387	47	H7C	high	control	5	47	30.06.2016	89	27.09.2016	1	40	9	16	0	NA	NA	NA	NA	NA	no	no	1	1
2388	48	H8V	high	virus	6	47	30.06.2016	89	27.09.2016	1	36	6	18	0	NA	NA	NA	NA	NA	no	no	1	1
2389	49	H9V	high	virus	6	47	30.06.2016	89	27.09.2016	1	46	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2390	50	H10C	high	control	5	47	30.06.2016	89	27.09.2016	1	35	24	15	0	NA	NA	NA	NA	NA	no	no	1	1
2391	51	H11V	high	virus	6	47	30.06.2016	89	27.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2392	52	H12C	high	control	5	47	30.06.2016	89	27.09.2016	1	38	13	12	0	NA	NA	NA	NA	NA	no	no	1	1
2393	53	H13V	high	virus	6	47	30.06.2016	89	27.09.2016	1	50	13	14	0	NA	NA	NA	NA	NA	no	no	1	1
2394	54	H14C	high	control	5	47	30.06.2016	89	27.09.2016	1	35	15	17	0	NA	NA	NA	NA	NA	no	no	1	1
2395	55	H15V	high	virus	6	47	30.06.2016	89	27.09.2016	1	34	12	15	0	NA	NA	NA	NA	NA	no	no	1	1
2396	56	H16C	high	control	5	47	30.06.2016	89	27.09.2016	1	21	18	9	0	NA	NA	NA	NA	NA	no	no	1	1
2397	57	H17V	high	virus	6	47	30.06.2016	89	27.09.2016	1	37	15	20	0	NA	NA	NA	NA	NA	no	no	1	1
2398	58	H18V	high	virus	6	47	30.06.2016	89	27.09.2016	1	0	1	0	0	NA	NA	NA	NA	NA	no	no	1	0
2399	59	H19C	high	control	5	47	30.06.2016	89	27.09.2016	1	64	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2400	60	H20C	high	control	5	47	30.06.2016	89	27.09.2016	1	28	17	23	0	NA	NA	NA	NA	NA	no	no	1	1
2401	1	C1V	control	virus	2	49	30.06.2016	91	29.09.2016	1	32	21	18	3	NA	NA	NA	NA	NA	no	no	1	1
2402	2	C2C	control	control	1	49	30.06.2016	91	29.09.2016	1	39	16	18	0	NA	NA	NA	NA	NA	no	no	1	1
2403	3	C3C	control	control	1	49	30.06.2016	91	29.09.2016	1	65	2	10	0	NA	NA	NA	NA	NA	no	no	1	1
2404	4	C4V	control	virus	2	49	30.06.2016	91	29.09.2016	1	41	15	17	0	NA	NA	NA	NA	NA	no	no	1	1
2405	5	C5V	control	virus	2	49	30.06.2016	91	29.09.2016	1	28	7	4	0	NA	NA	NA	NA	NA	no	no	1	1
2406	6	C6C	control	control	1	49	30.06.2016	91	29.09.2016	1	30	18	12	0	NA	NA	NA	NA	NA	no	no	1	1
2407	7	C7C	control	control	1	49	30.06.2016	91	29.09.2016	1	34	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2408	8	C8V	control	virus	2	49	30.06.2016	91	29.09.2016	1	89	3	1	0	NA	NA	NA	NA	NA	no	no	1	1
2409	9	C9C	control	control	1	49	30.06.2016	91	29.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2410	10	C10C	control	control	1	49	30.06.2016	91	29.09.2016	1	68	6	20	0	NA	NA	NA	NA	NA	no	no	1	1
2411	11	C11V	control	virus	2	49	30.06.2016	91	29.09.2016	1	40	14	17	0	NA	NA	NA	NA	NA	no	no	1	1
2412	12	C12C	control	control	1	49	30.06.2016	91	29.09.2016	1	36	23	17	0	NA	NA	NA	NA	NA	no	no	1	0
2413	13	C13V	control	virus	2	49	30.06.2016	91	29.09.2016	1	1	10	6	1	NA	NA	NA	NA	NA	no	no	1	1
2414	14	C14C	control	control	1	49	30.06.2016	91	29.09.2016	1	45	27	18	0	NA	NA	NA	NA	NA	no	no	1	1
2415	15	C15V	control	virus	2	49	30.06.2016	91	29.09.2016	1	38	16	18	0	NA	NA	NA	NA	NA	no	no	1	0
2416	16	C16V	control	virus	2	49	30.06.2016	91	29.09.2016	1	39	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2417	17	C17V	control	virus	2	49	30.06.2016	91	29.09.2016	1	32	17	18	0	NA	NA	NA	NA	NA	no	no	1	1
2418	18	C18V	control	virus	2	49	30.06.2016	91	29.09.2016	1	0	33	6	0	NA	NA	NA	NA	NA	no	no	1	1
2419	19	C19C	control	control	1	49	30.06.2016	91	29.09.2016	1	44	24	11	0	NA	NA	NA	NA	NA	no	no	1	1
2420	20	C20C	control	control	1	49	30.06.2016	91	29.09.2016	1	46	20	18	0	NA	NA	NA	NA	NA	no	no	1	1
2421	21	L1V	low	virus	4	49	30.06.2016	91	29.09.2016	1	45	15	13	0	NA	NA	NA	NA	NA	no	no	1	1
2422	22	L2V	low	virus	4	49	30.06.2016	91	29.09.2016	1	27	19	14	0	NA	NA	NA	NA	NA	no	no	1	1
2423	23	L3C	low	control	3	49	30.06.2016	91	29.09.2016	1	38	20	12	4	NA	NA	NA	NA	NA	no	no	1	0
2424	24	L4C	low	control	3	49	30.06.2016	91	29.09.2016	1	33	15	19	0	NA	NA	NA	NA	NA	no	no	1	1
2425	25	L5V	low	virus	4	49	30.06.2016	91	29.09.2016	1	55	26	12	0	NA	NA	NA	NA	NA	no	no	1	1
2426	26	L6C	low	control	3	49	30.06.2016	91	29.09.2016	1	38	21	11	3	NA	NA	NA	NA	NA	no	no	1	1
2427	27	L7C	low	control	3	49	30.06.2016	91	29.09.2016	1	36	17	12	0	NA	NA	NA	NA	NA	no	no	1	1
2428	28	L8C	low	control	3	49	30.06.2016	91	29.09.2016	1	39	8	19	0	NA	NA	NA	NA	NA	no	no	1	1
2429	29	L9V	low	virus	4	49	30.06.2016	91	29.09.2016	1	47	8	15	0	NA	NA	NA	NA	NA	no	no	1	1
2430	30	L10V	low	virus	4	49	30.06.2016	91	29.09.2016	1	32	12	16	0	NA	NA	NA	NA	NA	no	no	1	0
2431	31	L11C	low	control	3	49	30.06.2016	91	29.09.2016	1	33	16	11	1	NA	NA	NA	NA	NA	no	no	1	1
2432	32	L12V	low	virus	4	49	30.06.2016	91	29.09.2016	1	39	7	19	0	NA	NA	NA	NA	NA	no	no	1	1
2433	33	L13V	low	virus	4	49	30.06.2016	91	29.09.2016	1	36	16	17	0	NA	NA	NA	NA	NA	no	no	1	1
2434	34	L14C	low	control	3	49	30.06.2016	91	29.09.2016	1	43	12	17	1	NA	NA	NA	NA	NA	no	no	1	0
2435	35	L15V	low	virus	4	49	30.06.2016	91	29.09.2016	1	46	26	17	0	NA	NA	NA	NA	NA	no	no	1	1
2436	36	L16V	low	virus	4	49	30.06.2016	91	29.09.2016	1	4	41	6	0	NA	NA	NA	NA	NA	no	no	1	1
2437	37	L17C	low	control	3	49	30.06.2016	91	29.09.2016	1	44	16	19	0	NA	NA	NA	NA	NA	no	no	1	1
2438	38	L18C	low	control	3	49	30.06.2016	91	29.09.2016	1	33	18	14	0	NA	NA	NA	NA	NA	no	no	1	1
2439	39	L19C	low	control	3	49	30.06.2016	91	29.09.2016	1	38	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2440	40	L20V	low	virus	4	49	30.06.2016	91	29.09.2016	1	50	13	14	4	NA	NA	NA	NA	NA	no	no	1	1
2441	41	H1V	high	virus	6	49	30.06.2016	91	29.09.2016	1	77	3	14	0	NA	NA	NA	NA	NA	no	no	1	1
2442	42	H2C	high	control	5	49	30.06.2016	91	29.09.2016	1	36	14	16	0	NA	NA	NA	NA	NA	no	no	1	1
2443	43	H3V	high	virus	6	49	30.06.2016	91	29.09.2016	1	31	27	13	0	NA	NA	NA	NA	NA	no	no	1	1
2444	44	H4C	high	control	5	49	30.06.2016	91	29.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2445	45	H5V	high	virus	6	49	30.06.2016	91	29.09.2016	1	24	21	15	0	NA	NA	NA	NA	NA	no	no	1	1
2446	46	H6C	high	control	5	49	30.06.2016	91	29.09.2016	1	38	22	17	1	NA	NA	NA	NA	NA	no	no	1	1
2447	47	H7C	high	control	5	49	30.06.2016	91	29.09.2016	1	33	9	16	0	NA	NA	NA	NA	NA	no	no	1	1
2448	48	H8V	high	virus	6	49	30.06.2016	91	29.09.2016	1	49	6	18	0	NA	NA	NA	NA	NA	no	no	1	1
2449	49	H9V	high	virus	6	49	30.06.2016	91	29.09.2016	1	31	14	22	0	NA	NA	NA	NA	NA	no	no	1	1
2450	50	H10C	high	control	5	49	30.06.2016	91	29.09.2016	1	35	24	15	0	NA	NA	NA	NA	NA	no	no	1	1
2451	51	H11V	high	virus	6	49	30.06.2016	91	29.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2452	52	H12C	high	control	5	49	30.06.2016	91	29.09.2016	1	38	13	12	0	NA	NA	NA	NA	NA	no	no	1	1
2453	53	H13V	high	virus	6	49	30.06.2016	91	29.09.2016	1	46	13	14	0	NA	NA	NA	NA	NA	no	no	1	1
2454	54	H14C	high	control	5	49	30.06.2016	91	29.09.2016	1	35	15	17	0	NA	NA	NA	NA	NA	no	no	1	1
2455	55	H15V	high	virus	6	49	30.06.2016	91	29.09.2016	1	37	12	15	0	NA	NA	NA	NA	NA	no	no	1	1
2456	56	H16C	high	control	5	49	30.06.2016	91	29.09.2016	1	17	18	7	1	NA	NA	NA	NA	NA	no	no	1	1
2457	57	H17V	high	virus	6	49	30.06.2016	91	29.09.2016	1	37	15	18	2	NA	NA	NA	NA	NA	no	no	1	1
2458	58	H18V	high	virus	6	49	30.06.2016	91	29.09.2016	1	0	1	0	0	NA	NA	NA	NA	NA	no	no	1	0
2459	59	H19C	high	control	5	49	30.06.2016	91	29.09.2016	1	76	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2460	60	H20C	high	control	5	49	30.06.2016	91	29.09.2016	1	25	17	23	0	NA	NA	NA	NA	NA	no	no	1	1
2461	1	C1V	control	virus	2	50	30.06.2016	92	30.09.2016	1	32	21	17	4	NA	NA	NA	NA	NA	no	no	1	1
2462	2	C2C	control	control	1	50	30.06.2016	92	30.09.2016	1	43	18	15	3	NA	NA	NA	NA	NA	no	no	1	1
2463	3	C3C	control	control	1	50	30.06.2016	92	30.09.2016	1	65	2	10	0	NA	NA	NA	NA	NA	no	no	1	1
2464	4	C4V	control	virus	2	50	30.06.2016	92	30.09.2016	1	36	16	17	0	NA	NA	NA	NA	NA	no	no	1	1
2465	5	C5V	control	virus	2	50	30.06.2016	92	30.09.2016	1	28	7	4	0	NA	NA	NA	NA	NA	no	no	1	1
2466	6	C6C	control	control	1	50	30.06.2016	92	30.09.2016	1	30	18	12	0	NA	NA	NA	NA	NA	no	no	1	1
2467	7	C7C	control	control	1	50	30.06.2016	92	30.09.2016	1	34	15	16	0	NA	NA	NA	NA	NA	no	no	1	1
2468	8	C8V	control	virus	2	50	30.06.2016	92	30.09.2016	1	89	3	1	0	NA	NA	NA	NA	NA	no	no	1	1
2469	9	C9C	control	control	1	50	30.06.2016	92	30.09.2016	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	no	no	1	0
2470	10	C10C	control	control	1	50	30.06.2016	92	30.09.2016	1	63	6	20	0	NA	NA	NA	NA	NA	no	no	1	1
2471	11	C11V	control	virus	2	50	30.06.2016	92	30.09.2016	1	40	14	17	0	NA	NA	NA	NA	NA	no	no	1	1
2472	12	C12C	control	control	1	50	30.06.2016	92	30.09.2016	1	36	22	18	0	NA	NA	NA	NA	NA	no	no	1	0
2473	13	C13V	control	virus	2	50	30.06.2016	92	30.09.2016	1	2	10	6	1	NA	NA	NA	NA	NA	no	no	1	1
2474	14	C14C	control	control	1	50	30.06.2016	92	30.09.2016	1	45	27	18	0	NA	NA	NA	NA	NA	no	no	1	1
2475	15	C15V	control	virus	2	50	30.06.2016	92	30.09.2016	1	38	16	18	0	NA	NA	NA	NA	NA	no	no	1	0
2476	16	C16V	control	virus	2	50	30.06.2016	92	30.09.2016	1	39	0	0	0	NA	NA	NA	NA	NA	no	no	1	0
2477	17	C17V	control	virus	2	50	30.06.2016	92	30.09.2016	1	32	16	19	0	NA	NA	NA	NA	NA	no	no	1	1
2478	18	C18V	control	virus	2	50	30.06.2016	92	30.09.2016	1	0	33	6	0	NA	NA	NA	NA	NA	no	no	1	1
